id,is_pass
15041_44,0.6847065203143523
12038_82,0.9409591801508254
8503_133,0.8470502563430633
18334_11,0.3761262719808953
7731_77,0.24622964218024118
8658_141,0.8962346242546045
7531_73,0.4829820496558568
412_143,0.9933424014445611
15721_109,0.6849579687684436
10921_25,0.8514608040907193
3366_73,0.40644397981624936
13524_88,0.7280621736884793
19818_73,0.059982757465798495
1800_90,0.6316977836091449
15120_182,0.9714908082173253
14355_94,0.8853420189291292
19593_83,0.981656364433223
6051_74,0.7658016618709442
1300_44,0.61636574203796
7326_79,0.3633597843763843
18295_152,0.9154721307608604
1322_73,0.15177587049470131
15009_159,0.4038565097057426
19400_114,0.7738311290913054
10190_141,0.18372177404263587
9530_166,0.8817404207628442
9155_136,0.9044420730828135
3281_114,0.34526922751873945
6962_16,0.9939364507932542
14439_88,0.8134674216734427
11766_36,0.7611435058058564
2567_14,0.8924913531342353
13337_51,0.8472274130558328
3155_14,0.7763509127596528
8431_43,0.42882691215823077
16864_100,0.8005378489687979
15816_95,0.8332201491974773
7850_49,0.3895239838854767
9331_132,0.7156343520065013
18321_69,0.285479339438291
2661_3,0.09026683137338444
10790_128,0.7895748179404216
15310_43,0.658107904400753
805_135,0.9547888688454764
9609_169,0.8989085562196125
13486_144,0.5926068677464196
12394_32,0.8245508401464909
16943_179,0.2818945467549321
11233_83,0.7822210302414496
8225_50,0.061893704763310055
18931_22,0.10715348554889563
5027_73,0.7500361397215345
2845_76,0.3841493423530209
18309_43,0.8005032362646576
14295_57,0.975240370058049
176_9,0.8899564883024083
19422_120,0.23415969422017305
7015_113,0.6505290942798512
2082_83,0.10279000620104439
10461_27,0.9940444497168557
3517_25,0.6859154947672044
1632_150,0.9493305228585547
14762_95,0.9491747181914866
8994_102,0.9844157179731285
2819_67,0.2911293444545597
9559_164,0.77103178219293
6124_81,0.9409460890154491
12715_137,0.9692782264644951
18903_148,0.9815780184782551
1771_26,0.5878670562343705
10467_159,0.9574980318115673
12193_31,0.8996243021325683
6767_78,0.39799299128199594
19217_113,0.25495556471237696
7521_67,0.769589481216298
9311_23,0.5206827012372257
5127_87,0.6928392785598676
15018_46,0.8102738770295936
16757_149,0.9714517607084501
13703_38,0.9893890954188553
11840_137,0.9223797633661501
4815_123,0.7453914063561506
12418_25,0.44263345426273537
6629_32,0.4183226988268989
12276_97,0.343549475805918
17234_47,0.1748112757848968
4707_25,0.45741938729207515
17013_187,0.9845595624075913
18006_17,0.9849854859197329
13508_56,0.6462970575923606
6576_72,0.21981402566483385
2103_11,0.47162337838378265
14317_58,0.8941915019727504
16902_43,0.574982046217109
3208_52,0.774253772261888
16348_155,0.9484173347880556
194_62,0.899982222644068
8566_25,0.7093088661561404
6122_120,0.816898254753869
6956_55,0.4534440103649576
4666_21,0.8344250515243722
5633_87,0.7794843302228122
8586_101,0.4787665562400545
4173_74,0.7130200094187464
15570_96,0.6620029332733184
3725_22,0.292457968981811
18782_53,0.9739170300559739
17983_76,0.9384358998049276
2790_61,0.5382796534915052
10881_44,0.635693252633905
8363_143,0.8790996498856277
17627_153,0.17141195450972524
1843_6,0.33390949855753954
13693_33,0.3414265176816743
12309_39,0.9511091132319346
14885_94,0.9130244429128164
15795_184,0.9842575090429271
4415_10,0.7014548531940842
4675_61,0.26890379372285167
1000_3,0.3081535350557516
5636_10,0.39377246885354805
11114_103,0.7902380237251254
1479_153,0.6701245914842837
4039_107,0.8922022820923236
15296_182,0.2851249916818174
13847_32,0.7964946572864297
3143_30,0.6768195334577153
14652_39,0.8650070264301651
1729_28,0.8557357552282091
16581_184,0.9348082731181706
13085_152,0.9803094221183155
13497_62,0.9041037813457878
15361_45,0.5144149731975358
14879_158,0.7436595130050268
587_84,0.74022930745964
11649_86,0.5543179319792937
72_43,0.14220935202884516
19051_123,0.6201122933854851
8627_131,0.907077977902982
19926_159,0.5850295957641551
3169_72,0.06820518027177702
19046_32,0.5088012961470503
8410_165,0.6809668145369961
3000_24,0.5720691848620847
4008_24,0.6275517172819474
14337_36,0.4140183253070633
18684_146,0.6727511291633672
4774_28,0.8566320020323993
8002_18,0.9783211849725698
13672_154,0.9287147671176357
14078_178,0.5985039787504476
9792_165,0.7523762044265292
3572_115,0.21878293036502078
3911_48,0.954998630064618
1074_45,0.10122702112324937
10996_31,0.6290775840613122
11232_81,0.5329455659055364
17267_111,0.5900657896751378
4666_30,0.8825391442766349
9241_96,0.971617751685349
4890_88,0.1499071057504197
6495_122,0.7423142757887656
6241_127,0.5117341228850761
3647_12,0.1768974414297111
10654_82,0.9015058376325248
8533_125,0.6810874636780017
1484_24,0.5609056616221244
18456_33,0.932154224051541
1189_142,0.9025473728081725
7579_64,0.7222969659874374
18668_103,0.8833668392473888
13336_137,0.991314174480016
11325_50,0.32246953881054213
16659_156,0.7066573473753748
8886_157,0.9705522392617365
14810_94,0.6024152212366313
6501_131,0.4390058027015592
5246_168,0.5109226553633084
14678_155,0.9698752400025257
5419_114,0.3444672296903711
15051_99,0.4725681651737041
5534_134,0.8045260812576469
8255_23,0.7884902653382299
14826_183,0.6803199496829502
3588_159,0.9431377137702712
19640_114,0.8081833450248266
1685_98,0.3108666909206796
19656_70,0.46308207521901246
14043_138,0.28804437568378105
11899_163,0.6475741184678955
6244_11,0.3782062854188183
2496_21,0.8629267206437417
4265_45,0.26870492462137213
14015_39,0.9196817069973138
18716_49,0.9109139862913225
8775_81,0.5725084238665686
12198_23,0.3715720105294542
12853_57,0.9464309462289788
11019_127,0.7465424179755664
6388_19,0.5071781178379722
18213_28,0.9734819294193593
14120_35,0.2592230492342194
8535_132,0.7768754476734093
3747_86,0.18776848715702432
12921_175,0.8494502217935685
14124_48,0.9147490992608225
5259_34,0.27149440512142
12129_126,0.9119716343795615
1522_59,0.4719356343312228
3705_142,0.9912404527371594
7149_116,0.19212859407324875
4619_50,0.1426078688531479
4884_1,0.9063475545210318
14889_153,0.8656444967193168
11314_168,0.9086089419804371
9940_85,0.6866222023185624
2127_142,0.8402667253536784
2246_73,0.19708291597821995
1447_124,0.42990203422989315
10283_133,0.3514458649300832
14002_108,0.9268664271933218
7929_142,0.980096618172143
9603_167,0.9503562340940288
17067_159,0.7323086505515081
3573_119,0.929329693178722
2917_94,0.9007038933734266
446_28,0.9347823701807696
11591_151,0.38767283559077104
7733_48,0.6308673825518241
13853_41,0.9216002102507566
16134_154,0.9989434138037885
14704_47,0.8490996769054201
6376_117,0.9482890020611259
9392_170,0.8165761222310637
7528_17,0.9335627625746983
14332_59,0.853568784886167
19724_75,0.9557659524728138
14177_137,0.9590888406619091
5046_61,0.19975352805972213
16678_152,0.8345814822286632
691_62,0.3654143731687767
13793_177,0.5915620499516253
1458_96,0.7173447043767658
6763_12,0.849237408590119
10950_64,0.5101078825491563
11499_129,0.9700351992230911
1080_132,0.9476489974464901
6879_12,0.9816411837387848
12503_177,0.7559183993421361
20062_3,0.9927967415392789
19810_91,0.9296800288815694
462_145,0.6766901333496439
6774_169,0.9264169345970524
19586_151,0.5849313381836013
18599_156,0.7382363219792714
1263_123,0.9753861230987821
7027_116,0.8145280480083112
14830_99,0.19956946810020704
8998_128,0.951953815838519
10658_125,0.7485937040222732
16443_96,0.755885357045375
1699_172,0.7951930074531817
2647_61,0.1476126829949576
12178_133,0.9547329908400999
6169_11,0.6772176181106239
5048_128,0.828138331565289
13212_53,0.5040776199086363
3238_17,0.94851162720141
8948_136,0.4596357795260502
192_33,0.46198004626740136
7727_18,0.9821230412749241
4851_137,0.9628374169976737
17862_55,0.306624491469858
16984_150,0.7321122667818643
4605_1,0.5303989101979044
418_1,0.6159718413185865
17718_59,0.8356336594056502
5001_99,0.4308948625117356
5926_113,0.9870691712980459
6869_40,0.5819433142967099
5719_19,0.957048139156498
7184_130,0.9653238979759756
6709_84,0.6957425845526357
17404_182,0.9932359617820883
8442_58,0.5522724914891949
9820_22,0.6121867542132097
463_124,0.14867426907606146
18524_4,0.8513334630195368
13325_186,0.15177158009605557
7890_62,0.6164864961003572
11103_165,0.6935333124791176
12734_95,0.9118129832533306
2590_10,0.8858277828382065
1237_131,0.9884833283206242
1335_69,0.08747405170449567
9974_54,0.809140304671397
8549_140,0.22587544986509134
8051_130,0.6522001156512807
3044_24,0.7778548223974895
5558_29,0.9100849411676448
18483_59,0.6418022284815927
17214_95,0.7690580243426721
17076_58,0.008154905736058428
8542_32,0.5935592304628647
20097_47,0.03992007444814048
13735_87,0.8334385976455057
7099_62,0.12775203218343323
7994_129,0.8892661407041609
692_96,0.3800300524139019
7409_18,0.9215434380509371
1578_160,0.7928919007500025
8387_133,0.8027425236862418
9019_26,0.6974806125439943
9776_131,0.9928571861941332
1519_113,0.1583301708487439
5337_66,0.41069817594058533
14764_152,0.9805573259799667
2575_72,0.1012114603597305
16358_43,0.7464182677121627
6124_61,0.9315395689393909
9612_164,0.9975670401555734
2283_180,0.22802582529914678
17922_142,0.9946917931004462
13715_90,0.5057255415339889
6602_69,0.8512129860043205
4004_60,0.6337085294131044
2918_127,0.7186699300098993
977_69,0.2976309875258073
14353_172,0.5550586946939899
2610_22,0.7740441630573076
17570_43,0.5443270778234528
11959_174,0.2778062305282653
13041_143,0.9136558878837899
7442_73,0.203077642534851
12917_177,0.5775609135395325
10869_59,0.5763774247753476
14348_35,0.08875665264357543
7064_101,0.9596092148216739
4200_89,0.15575819109283223
5462_69,0.9068065499780658
3743_13,0.9641727794143393
2937_87,0.45163329037037314
6824_73,0.28695005862478173
15732_94,0.6315237856666213
265_26,0.4652144055340449
19236_52,0.9771698749440259
843_106,0.9582700808465521
9909_22,0.755203446823084
14290_52,0.8798455655744426
8564_65,0.6593695942458231
3064_39,0.8329665582183172
3981_65,0.16569693637017932
11465_129,0.9964562098575229
10598_62,0.9193073953228114
13862_138,0.9257947543756906
3116_149,0.9647326476712141
10933_130,0.9095063072028483
7258_117,0.928507097179111
17727_110,0.7930560287107602
18133_66,0.7520435696709694
7845_74,0.8888700785951359
12396_40,0.3647796340905146
7046_75,0.8442984629129774
9022_52,0.9306104551478362
11690_174,0.9474763678727961
14438_143,0.9901574693375129
14657_159,0.7175349291176188
12129_54,0.15420276581507641
11062_62,0.9783758465936344
16897_181,0.7430839388304753
17257_47,0.4838870103440035
9727_97,0.8120299264888157
11293_22,0.12828448578698065
14938_180,0.8402681199500823
7384_71,0.4627855965597458
1918_154,0.9952505270821503
1578_149,0.8897236126376482
18151_19,0.9465417910304406
19675_27,0.9956356841024443
9949_100,0.2757132674641331
18022_126,0.8960214156133223
9849_63,0.269399036474506
14592_138,0.550235225970718
3207_95,0.5678562317312993
20060_74,0.9821240344542945
1637_165,0.9889582375835729
7472_122,0.4917547406799887
11923_161,0.6006371515899662
18014_101,0.6233221047028993
10675_167,0.948014253677651
12688_52,0.3223251961172122
1580_56,0.026984665504899967
6937_131,0.9057046433126144
19691_78,0.18419200592918233
4709_23,0.7530452211311802
3002_144,0.7902791013045953
12827_158,0.7156401403950691
9009_102,0.9762133882380519
12330_61,0.7277763141800152
8254_23,0.6530435527939952
5779_25,0.8118256326899361
4277_48,0.9971621936073076
435_68,0.9612235673048892
14804_150,0.975926557076079
10952_84,0.617780071609807
14526_144,0.9048493498613983
509_41,0.9753780712712095
5540_56,0.8048134067897241
15991_94,0.9106698468393821
5841_73,0.8499513530878602
13362_146,0.6651655366960006
14928_179,0.08554991803698311
17136_112,0.7797006557979317
7057_11,0.17423123002851754
8491_135,0.7477213100845986
5322_16,0.9773508728820504
8749_23,0.3655156969995154
17976_81,0.8645849717262798
1542_21,0.9380993858456245
469_33,0.30356268446069323
14570_39,0.9818540577063277
6779_66,0.9226532095140103
19047_19,0.5144720163965397
10545_24,0.9271070821500746
18976_11,0.8045391154818704
16397_96,0.9444858209351142
3378_15,0.6581255490838557
9435_41,0.7797734919169781
1785_8,0.9666969247050159
11973_50,0.5628092246066222
16664_153,0.9583338181013938
15904_151,0.8066130655220224
18712_136,0.5857644694105129
3284_113,0.3459263858398401
18818_71,0.16486705154986578
14897_160,0.9733347106097217
6181_21,0.5618281713252173
18624_36,0.5379989588391019
14738_58,0.9462226005383286
2264_53,0.9755243415141068
13740_150,0.7692944438247025
4950_102,0.9928106603003011
8073_166,0.6779030574888618
419_7,0.9672485960255577
886_126,0.8497873408473007
2130_137,0.45564125179046333
9693_96,0.8186799162266662
4344_66,0.7740016008282743
14827_159,0.8027363562952323
87_2,0.34908465864197624
6443_19,0.7085126908220619
13142_59,0.7524515804167339
10585_58,0.5956117523949016
12284_28,0.8754597902925167
10284_29,0.778563192261422
19314_25,0.9688372568485168
7382_76,0.9338279231427791
7997_16,0.9775502744747449
1631_6,0.6796487744443979
6934_19,0.8288433598874019
3528_68,0.7912912727471157
2170_125,0.5682313400598393
2487_144,0.10919290030061182
16541_159,0.994465478604257
3428_128,0.5772831621428455
7915_70,0.8237634302649053
11525_143,0.8613191292566276
7657_14,0.6406912405969658
2737_35,0.9289643836035812
3362_83,0.39142424159069755
5884_50,0.1349827151090529
14879_152,0.6246332230143838
19207_59,0.3424516666986479
393_71,0.3967858466881848
10829_162,0.8898592137696919
12640_29,0.793553616697495
10665_134,0.8052196039441872
4872_113,0.8630391455115799
5890_123,0.9012764440121654
13977_64,0.9706581336873787
11452_132,0.8414640361088526
10270_163,0.3302093008160964
5272_57,0.8247015328207276
19007_92,0.07741186559875649
6268_16,0.9894100180737024
6363_90,0.06125125810517543
10298_52,0.25034355700033767
14568_91,0.5928714034374281
14538_32,0.2755740100572289
18494_126,0.4235994325693413
16041_183,0.5584052087468727
1182_56,0.12720544963822997
19693_153,0.34731041104367244
6955_123,0.6837101658593256
8285_24,0.8213023986169548
10620_127,0.8062058962079321
7850_74,0.8508990682799258
17404_186,0.8514621488948869
15735_44,0.6316638061607108
3684_54,0.43869725670494253
15849_156,0.9456207290980324
2268_57,0.9691354546716353
12012_126,0.37891900498700204
4363_18,0.9747692515927149
10276_83,0.7415866549320969
7561_115,0.5430523619283893
4900_13,0.8779460216937277
10679_184,0.9301692330628651
18779_143,0.9978752245845985
17525_94,0.5506635424618963
14511_172,0.9028643740784835
4116_6,0.7076536619207214
6967_74,0.510272479555834
472_5,0.07707139829843197
8926_82,0.895915398815639
7971_40,0.9577024084125354
7699_11,0.13157478715802828
11665_140,0.923446863979025
15126_149,0.8277678169476648
12428_25,0.5759146052675307
18803_122,0.9278888006229148
14770_152,0.991203712102577
18130_39,0.938413088458931
14228_171,0.7169324528299594
6200_17,0.9832195950786502
2620_95,0.8714617796569524
16158_43,0.516158815056905
14868_179,0.7633619849361557
2349_148,0.9958896739593027
13142_57,0.885155173179956
1231_128,0.8363667896533473
18709_121,0.931229424186991
11142_23,0.8739057851097534
5703_26,0.6008563319226805
4194_56,0.5162630929417104
232_93,0.435779489015681
13278_91,0.8172932114261691
1494_52,0.46617451466492144
17749_43,0.12826324011740092
19489_61,0.7921687698818649
10748_125,0.8120046266985479
7777_116,0.8800362265542163
7272_67,0.5157339070845659
17551_47,0.5719811394902506
1010_10,0.91548970326532
6253_137,0.8133436587082957
16635_149,0.9758132655622012
2072_22,0.25936825949781295
11425_138,0.9899704656009813
2159_19,0.9828931401936291
2659_26,0.5609616939273798
15973_58,0.7422461512342435
20098_44,0.39097769977542074
14509_173,0.9935829407186432
5762_87,0.3740968532185097
9599_165,0.9406262556881115
9458_53,0.9188007472359154
431_152,0.9402959586382921
11347_103,0.9895732508830519
14694_151,0.7893166324447511
6602_68,0.9281626405703185
14729_186,0.7022821023097522
3902_25,0.8959062621040419
3277_114,0.15985499608429982
7334_12,0.7338520383800884
12620_58,0.42416474000099985
3151_117,0.49396741556183166
1364_80,0.8659129090686948
6535_145,0.611035318161057
5344_84,0.632778010020478
18129_51,0.4761924501240399
12452_61,0.8589482467977599
9620_30,0.7614456857253205
12238_30,0.7037941920458644
2084_39,0.85578481125554
8458_166,0.931434009263594
15243_57,0.9066693688388969
6049_26,0.864437529391227
12579_36,0.8150942940270312
12552_33,0.47481592801026984
12407_25,0.8597677418067242
8817_63,0.20081878165874828
2577_57,0.9805832249502517
18849_61,0.16345253274692395
18648_29,0.9794134742842229
11618_64,0.36470954562073693
11334_94,0.7251690089905329
16530_43,0.20761641254580043
67_15,0.9713311895383288
7120_16,0.952874031468963
5930_23,0.18360559516567065
16547_182,0.9360958385890588
4165_121,0.5590335162455198
19769_17,0.9214741381370645
12213_88,0.9947715567439681
10510_131,0.7709190512165174
5608_43,0.8589861142845798
12142_61,0.8138623677903865
10598_131,0.9903306765735063
6534_111,0.8541533974875414
10205_82,0.952816398332283
17848_53,0.6614494198374672
12356_178,0.581175509209321
6309_155,0.9165578379388214
7456_18,0.9572485287135162
13303_91,0.7792122265526366
13018_170,0.2666288655535356
5762_93,0.10768061058667275
109_119,0.9968224979451954
3451_56,0.1749879577385974
17926_83,0.3073201179352814
8281_84,0.6936712481088865
8697_131,0.724342817583992
5304_48,0.17552689034951474
16647_160,0.9250220069341679
11611_135,0.7748399131797792
9770_166,0.8953052863469899
16996_154,0.9480015047283039
10790_130,0.9807886047079339
4619_55,0.11005913859510799
15972_158,0.8489740774148045
16214_153,0.8776376599928739
12653_38,0.9458717606591354
15347_155,0.9762706772058549
3404_75,0.3347519325152325
13606_58,0.9531720867936773
13669_88,0.6527294552019376
69_15,0.993027065836382
12865_140,0.5703222647379851
18948_98,0.8332906468422073
17219_153,0.9142490188679014
3943_105,0.9708701828587725
13221_137,0.9656973388536704
5427_70,0.6854718084909982
11624_168,0.8995482956550427
7699_13,0.07022025953314699
12789_176,0.9021829433433108
18279_11,0.1223706231630882
17294_61,0.8692570800429633
1915_28,0.9020679513292769
1447_119,0.8521546588694495
13224_178,0.8877105822766869
18184_98,0.030902016569475197
2729_149,0.9327898131831042
20092_126,0.906178046876185
15145_154,0.9472540349593086
8638_129,0.7384561623787882
11418_33,0.23742214801493922
1240_126,0.947820958563033
7746_51,0.03652541258149446
13092_40,0.9670092961574068
280_96,0.8958853655154122
2287_126,0.5528905333291902
11657_21,0.6283132407412267
10780_101,0.9403171287549974
16470_96,0.9645587315161441
10615_29,0.913917264829619
12581_30,0.974568256439313
19653_142,0.9898647847923452
14531_148,0.66294637497498
12432_52,0.7201232154889975
6236_68,0.8946972325869587
6793_11,0.8705744670105846
4580_146,0.5268567147636074
14540_173,0.9753636135180371
11756_27,0.9788935520096496
13926_176,0.8893925131826161
8487_84,0.6825508399550598
10440_130,0.8081028888362625
17305_179,0.9829620613368735
10411_163,0.40589524463400295
18231_94,0.8920075796523224
5766_10,0.33493537603869294
16215_95,0.6325921009969325
17313_158,0.32848283287268787
3384_27,0.9981031895861079
13801_42,0.8013136149783646
2983_84,0.15522265850814054
14305_174,0.9044595959412114
2652_21,0.6805766060861114
5069_94,0.7108220804144529
5694_118,0.989930347339653
10944_28,0.9065995818578433
18873_144,0.9880521332566714
7739_48,0.7675863584583396
17106_183,0.9687355448082845
17315_185,0.9804839268658032
12044_156,0.9402039706111436
7326_75,0.7926225632674884
19569_96,0.8591522124383985
18301_85,0.7495822230744471
1425_66,0.8525764803878871
6565_14,0.4170937898194021
5209_126,0.49456130784336655
2053_151,0.6725423620158847
7461_122,0.5761037207982744
12772_143,0.9586405453088276
9955_168,0.7546506745117888
6856_122,0.8153682150457241
9669_52,0.9007559092083528
7290_16,0.9606937212087661
6059_70,0.8708976322946181
5773_101,0.9834723491271664
17526_111,0.7724077613003835
9967_82,0.868575424472116
1584_99,0.2992599514216979
19388_14,0.8933573796811921
7667_127,0.6059449539704502
19636_21,0.26875306790610276
11529_30,0.8827884837491239
6379_19,0.7657922122523741
18064_102,0.4245737263152223
1559_106,0.9398540119914076
118_95,0.17521456555317932
13899_172,0.7920863752419665
6498_92,0.4054118264059294
2056_136,0.9951808542687357
9636_50,0.4730771388329113
10579_128,0.2752452487113572
12728_177,0.8067783393457195
4941_54,0.10663551930324015
4057_121,0.5276541617458618
18743_116,0.881392098795744
15508_46,0.42581340645634524
2790_147,0.7175104426372596
7513_41,0.7148322910954182
938_77,0.6691776896613058
4612_83,0.10794436044060435
7475_135,0.939482736106543
5552_72,0.04775307567721849
4045_37,0.4944318758038991
19634_106,0.978868778359654
9833_21,0.9295759070570242
9365_165,0.8551557209719158
7383_122,0.0702073225142277
1297_123,0.6331886407381919
10996_22,0.6926409740386874
17323_45,0.36989009520000227
10683_140,0.4805203679896052
8987_25,0.8796967727458676
11962_102,0.8790069129878408
17151_45,0.09227812960878407
6756_44,0.1144602316503394
5887_66,0.7406638166116029
19407_42,0.6955966647420198
12697_47,0.5955164047435759
1920_39,0.957249505260279
13587_94,0.8645468025083148
15871_186,0.276784791955056
6439_71,0.13244417552149476
9908_50,0.6190504235172838
5056_10,0.126112084918291
16071_151,0.8689520126185013
19865_72,0.22925451849400258
19472_5,0.14542680743440317
3336_66,0.9745623792401239
7687_14,0.619877706008362
17542_112,0.9203183499523526
5256_85,0.8064797095423493
11094_31,0.8119691412977988
19338_13,0.9344650564696833
4817_30,0.9614557555354972
6292_18,0.9765557552087454
10504_133,0.9835187904036369
10744_22,0.9578038340898198
538_116,0.8975885947217611
13436_43,0.204199868596992
18634_87,0.8766245994206885
8003_11,0.8473893787074411
4843_80,0.49727806509567557
9106_128,0.8526120606784562
6412_21,0.5829482271897835
14801_110,0.9867167843697657
18331_61,0.9709535587838214
16137_98,0.9160581463797044
1575_58,0.35842324539479253
5427_50,0.7537950567699252
1964_28,0.4607206479091988
7169_46,0.24640579218673253
3961_69,0.009994279618077797
18228_119,0.9998657518599579
8379_133,0.8952358256028962
6344_10,0.9135972031235153
9821_45,0.9006214251924451
3889_43,0.8528538043815588
6423_77,0.45552567821143597
18415_51,0.7691472536286904
4975_63,0.7219949551917846
19624_138,0.9748782491214775
18026_113,0.6376359490416549
12764_145,0.5559482544143574
5900_13,0.6550273134929484
1300_46,0.2956783720163637
9626_156,0.20152775867179082
970_58,0.10945995153179855
3440_130,0.9827642737940997
16115_43,0.48541038617106247
254_109,0.9684425994443983
16157_152,0.9230440977851422
11738_128,0.4233811576477212
6912_13,0.9562530465019121
14044_55,0.554006787088072
8335_135,0.8792118563200859
4169_59,0.9412968375020174
955_71,0.10707043963527342
19683_45,0.9145085118533676
8411_83,0.4212592076421938
12362_87,0.6148933844344177
2603_83,0.7410507547686946
13153_137,0.9576631312189029
3889_38,0.9951281605019612
12429_21,0.9187734202127404
11507_127,0.9705925098473589
19153_28,0.985429617774226
7001_66,0.7637972234232184
10211_63,0.691030060360131
14169_62,0.9083556000794999
2562_165,0.9756809359269965
537_97,0.7246708394702555
10495_81,0.7041579570323953
15294_45,0.274582376103788
11618_62,0.6143680038687841
6524_124,0.6481334842181556
19407_32,0.6642510101211836
19447_33,0.9749998448593732
15998_152,0.9723107621514552
10127_99,0.6935565095888051
4247_10,0.6155638814531873
17489_111,0.8985862681964558
8767_103,0.9289692745958031
218_125,0.9504393197278543
4596_126,0.21217341399569195
900_16,0.9873607590432261
18681_62,0.9809125146082698
16553_185,0.9984446986525671
8300_27,0.975491676078514
13662_48,0.15552723771056262
18480_183,0.9619776650039422
1342_61,0.17554759617889232
561_2,0.733621791710073
1697_67,0.8166311855582686
3771_16,0.6512034845521585
8577_36,0.7379015044964081
7345_166,0.9393536337707378
7742_39,0.7962016767252762
13285_100,0.6574252744827749
4076_67,0.37363392756373565
18445_54,0.8933257600559956
18181_83,0.794987187548252
15483_94,0.7795513533279714
14986_152,0.8769551730771753
3647_18,0.4343905855496197
10939_126,0.9800416640076342
2845_74,0.9123165436161567
6098_20,0.6637821057536649
1410_66,0.8489938175867799
5365_114,0.6640180182472258
14877_44,0.5603230259405113
2778_15,0.9077440850345597
15113_94,0.9752456456494648
6329_10,0.8651407115884671
4392_24,0.6785350646756741
3478_27,0.9885234637915293
6415_116,0.6996210524083903
16456_157,0.8696521582520675
2145_116,0.2703052833833761
2364_84,0.14558233656416228
6093_78,0.6388133224359616
36_128,0.1670873962472323
15503_156,0.8464857649284188
10252_135,0.5579463807771803
9415_136,0.7439393444018921
2010_19,0.9604543013792721
16938_155,0.9657928404239182
2419_42,0.43827280114050693
662_126,0.8366121720254834
18008_64,0.5346798317755176
6018_73,0.18042749665901409
18599_153,0.9506606487650102
2332_133,0.27258965679185443
14507_99,0.6916457426365162
5342_57,0.4740328702583115
15053_43,0.6900550020610159
8415_32,0.5776919818428748
7348_57,0.9590356889110356
3242_81,0.26718495155779504
18341_132,0.8726027213649485
6124_60,0.9002386503781805
16570_155,0.9886058624824285
15315_158,0.9404540947994084
18782_49,0.9472574886461815
10433_102,0.41733737076028987
4937_66,0.2700526191527365
19356_126,0.3192296406726995
6497_20,0.804410420998877
3648_30,0.40089868588649075
18680_74,0.30267072091111324
16824_95,0.8929644983341695
12618_146,0.9710649603849646
4824_17,0.9142981822581848
14257_110,0.9737614023931342
12937_182,0.9060591522117476
13109_38,0.991476285681308
5585_113,0.9524455728905674
19918_180,0.6728207261757294
11807_53,0.8208041505322128
8840_46,0.33743889679851613
4051_134,0.691907775136027
756_19,0.9811295937278923
